datapath,n_features,embedding_dim,aggregator,n_layers,n_heads,reduce_type,learn_adjacency,tie_embeddings,tie_aggregator,size_of_cpt,num_edges,max_parents,numparams
data/7,50,16,mlp,2,4,sum,True,True,False,1350,120,3,22096
data/7,50,16,mlp,2,1,mean,True,False,True,1350,120,3,6948
data/7,50,16,mlp,2,1,mean,True,False,False,1350,120,3,9448
data/7,50,16,mlp,2,1,mean,False,False,,1350,120,3,4448
data/7,50,16,mlp,2,1,sum,True,False,True,1350,120,3,6948
data/7,50,16,mlp,2,1,sum,True,False,False,1350,120,3,9448
data/7,50,16,mlp,2,1,sum,False,False,,1350,120,3,4448
data/7,50,16,mlp,2,2,mean,True,False,True,1350,120,3,9448
data/7,50,16,mlp,2,2,mean,True,False,False,1350,120,3,14448
data/7,50,16,mlp,2,2,sum,True,False,True,1350,120,3,9448
data/7,50,16,mlp,2,2,sum,True,False,False,1350,120,3,14448
data/7,50,16,mlp,2,4,mean,True,False,True,1350,120,3,14448
data/7,50,16,mlp,2,4,mean,True,False,False,1350,120,3,24448
data/7,50,16,mlp,2,4,sum,True,False,True,1350,120,3,14448
data/7,50,16,mlp,2,4,sum,True,False,False,1350,120,3,24448
data/7,50,16,mlp,4,1,mean,True,True,True,1350,120,3,5812
data/7,50,16,mlp,4,1,mean,True,True,False,1350,120,3,13312
data/7,50,16,mlp,4,1,mean,False,True,,1350,120,3,3312
data/7,50,16,mlp,4,1,sum,True,True,True,1350,120,3,5812
data/7,50,16,mlp,4,1,sum,True,True,False,1350,120,3,13312
data/7,50,16,mlp,4,1,sum,False,True,,1350,120,3,3312
data/7,50,16,mlp,4,2,mean,True,True,True,1350,120,3,8312
data/7,50,16,mlp,4,2,mean,True,True,False,1350,120,3,23312
data/7,50,16,mlp,4,2,sum,True,True,True,1350,120,3,8312
data/7,50,16,mlp,4,2,sum,True,True,False,1350,120,3,23312
data/7,50,16,mlp,4,4,mean,True,True,True,1350,120,3,13312
data/7,50,16,mlp,4,4,mean,True,True,False,1350,120,3,43312
data/7,50,16,mlp,4,4,sum,True,True,True,1350,120,3,13312
data/7,50,16,mlp,4,4,sum,True,True,False,1350,120,3,43312
data/7,50,16,mlp,4,1,mean,True,False,True,1350,120,3,8164
data/7,50,16,mlp,4,1,mean,True,False,False,1350,120,3,15664
data/7,50,16,mlp,4,1,mean,False,False,,1350,120,3,5664
data/7,50,16,mlp,4,1,sum,True,False,True,1350,120,3,8164
data/7,50,16,mlp,4,1,sum,True,False,False,1350,120,3,15664
data/7,50,16,mlp,4,1,sum,False,False,,1350,120,3,5664
data/7,50,16,mlp,4,2,mean,True,False,True,1350,120,3,10664
data/7,50,16,mlp,4,2,mean,True,False,False,1350,120,3,25664
data/7,50,16,mlp,4,2,sum,True,False,True,1350,120,3,10664
data/7,50,16,mlp,4,2,sum,True,False,False,1350,120,3,25664
data/7,50,16,mlp,4,4,mean,True,False,True,1350,120,3,15664
data/7,50,16,mlp,4,4,mean,True,False,False,1350,120,3,45664
data/7,50,16,mlp,4,4,sum,True,False,True,1350,120,3,15664
data/7,50,16,mlp,4,4,sum,True,False,False,1350,120,3,45664
data/7,50,64,transformer,1,1,,,True,,1350,120,3,28480
data/7,50,64,transformer,1,2,,,True,,1350,120,3,28480
data/7,50,64,transformer,1,4,,,True,,1350,120,3,28480
data/7,50,64,transformer,1,1,,,False,,1350,120,3,37888
data/7,50,64,transformer,1,2,,,False,,1350,120,3,37888
data/7,50,64,transformer,1,4,,,False,,1350,120,3,37888
data/7,50,64,transformer,2,1,,,True,,1350,120,3,53440
data/7,50,64,transformer,2,2,,,True,,1350,120,3,53440
data/7,50,64,transformer,2,4,,,True,,1350,120,3,53440
data/7,50,64,transformer,2,1,,,False,,1350,120,3,62848
data/7,50,64,transformer,2,2,,,False,,1350,120,3,62848
data/7,50,64,transformer,2,4,,,False,,1350,120,3,62848
data/7,50,64,transformer,4,1,,,True,,1350,120,3,103360
data/7,50,64,transformer,4,2,,,True,,1350,120,3,103360
data/7,50,64,transformer,4,4,,,True,,1350,120,3,103360
data/7,50,64,transformer,4,1,,,False,,1350,120,3,112768
data/7,50,64,transformer,4,2,,,False,,1350,120,3,112768
data/7,50,64,transformer,4,4,,,False,,1350,120,3,112768
data/7,50,64,mlp,1,1,mean,True,True,True,1350,120,3,14596
data/7,50,64,mlp,1,1,mean,True,True,False,1350,120,3,14596
data/7,50,64,mlp,1,1,mean,False,True,,1350,120,3,12096
data/7,50,64,mlp,1,1,sum,True,True,True,1350,120,3,14596
data/7,50,64,mlp,1,1,sum,True,True,False,1350,120,3,14596
data/7,50,64,mlp,1,1,sum,False,True,,1350,120,3,12096
data/7,50,64,mlp,1,2,mean,True,True,True,1350,120,3,17096
data/7,50,64,mlp,1,2,mean,True,True,False,1350,120,3,17096
data/7,50,64,mlp,1,2,sum,True,True,True,1350,120,3,17096
data/7,50,64,mlp,1,2,sum,True,True,False,1350,120,3,17096
data/7,50,64,mlp,1,4,mean,True,True,True,1350,120,3,22096
data/7,50,64,mlp,1,4,mean,True,True,False,1350,120,3,22096
data/7,50,64,mlp,1,4,sum,True,True,True,1350,120,3,22096
data/7,50,64,mlp,1,4,sum,True,True,False,1350,120,3,22096
data/7,50,64,mlp,1,1,mean,True,False,True,1350,120,3,24004
data/7,50,64,mlp,1,1,mean,True,False,False,1350,120,3,24004
data/7,50,64,mlp,1,1,mean,False,False,,1350,120,3,21504
data/7,50,64,mlp,1,1,sum,True,False,True,1350,120,3,24004
data/7,50,64,mlp,1,1,sum,True,False,False,1350,120,3,24004
data/7,50,64,mlp,1,1,sum,False,False,,1350,120,3,21504
data/7,50,64,mlp,1,2,mean,True,False,True,1350,120,3,26504
data/7,50,64,mlp,1,2,mean,True,False,False,1350,120,3,26504
data/7,50,64,mlp,1,2,sum,True,False,True,1350,120,3,26504
data/7,50,64,mlp,1,2,sum,True,False,False,1350,120,3,26504
data/7,50,64,mlp,1,4,mean,True,False,True,1350,120,3,31504
data/7,50,64,mlp,1,4,mean,True,False,False,1350,120,3,31504
data/7,50,64,mlp,1,4,sum,True,False,True,1350,120,3,31504
data/7,50,64,mlp,1,4,sum,True,False,False,1350,120,3,31504
data/7,50,64,mlp,2,1,mean,True,True,True,1350,120,3,23172
data/7,50,64,mlp,2,1,mean,True,True,False,1350,120,3,25672
data/7,50,64,mlp,2,1,mean,False,True,,1350,120,3,20672
data/7,50,64,mlp,2,1,sum,True,True,True,1350,120,3,23172
data/7,50,64,mlp,2,1,sum,True,True,False,1350,120,3,25672
data/7,50,64,mlp,2,1,sum,False,True,,1350,120,3,20672
data/7,50,64,mlp,2,2,mean,True,True,True,1350,120,3,25672
data/7,50,64,mlp,2,2,mean,True,True,False,1350,120,3,30672
data/7,50,64,mlp,2,2,sum,True,True,True,1350,120,3,25672
data/7,50,64,mlp,2,2,sum,True,True,False,1350,120,3,30672
data/7,50,64,mlp,2,4,mean,True,True,True,1350,120,3,30672
data/7,50,64,mlp,2,4,mean,True,True,False,1350,120,3,40672
data/7,50,64,mlp,2,4,sum,True,True,True,1350,120,3,30672
data/7,50,64,mlp,2,4,sum,True,True,False,1350,120,3,40672
data/7,50,64,mlp,2,1,mean,True,False,True,1350,120,3,32580
data/7,50,64,mlp,2,1,mean,True,False,False,1350,120,3,35080
data/7,50,64,mlp,2,1,mean,False,False,,1350,120,3,30080
data/7,50,64,mlp,2,1,sum,True,False,True,1350,120,3,32580
data/7,50,64,mlp,2,1,sum,True,False,False,1350,120,3,35080
data/7,50,64,mlp,2,1,sum,False,False,,1350,120,3,30080
data/7,50,64,mlp,2,2,mean,True,False,True,1350,120,3,35080
data/7,50,64,mlp,2,2,mean,True,False,False,1350,120,3,40080
data/7,50,64,mlp,2,2,sum,True,False,True,1350,120,3,35080
data/7,50,64,mlp,2,2,sum,True,False,False,1350,120,3,40080
data/7,50,64,mlp,2,4,mean,True,False,True,1350,120,3,40080
data/7,50,64,mlp,2,4,mean,True,False,False,1350,120,3,50080
data/7,50,64,mlp,2,4,sum,True,False,True,1350,120,3,40080
data/7,50,64,mlp,2,4,sum,True,False,False,1350,120,3,50080
data/7,50,64,mlp,4,1,mean,True,True,True,1350,120,3,40324
data/7,50,64,mlp,4,1,mean,True,True,False,1350,120,3,47824
data/7,50,64,mlp,4,1,mean,False,True,,1350,120,3,37824
data/7,50,64,mlp,4,1,sum,True,True,True,1350,120,3,40324
data/7,50,64,mlp,4,1,sum,True,True,False,1350,120,3,47824
data/7,50,64,mlp,4,1,sum,False,True,,1350,120,3,37824
data/7,50,64,mlp,4,2,mean,True,True,True,1350,120,3,42824
data/7,50,64,mlp,4,2,mean,True,True,False,1350,120,3,57824
data/7,50,64,mlp,4,2,sum,True,True,True,1350,120,3,42824
data/7,50,64,mlp,4,2,sum,True,True,False,1350,120,3,57824
data/7,50,64,mlp,4,4,mean,True,True,True,1350,120,3,47824
data/7,50,64,mlp,4,4,mean,True,True,False,1350,120,3,77824
data/7,50,64,mlp,4,4,sum,True,True,True,1350,120,3,47824
data/7,50,64,mlp,4,4,sum,True,True,False,1350,120,3,77824
data/7,50,64,mlp,4,1,mean,True,False,True,1350,120,3,49732
data/7,50,64,mlp,4,1,mean,True,False,False,1350,120,3,57232
data/7,50,64,mlp,4,1,mean,False,False,,1350,120,3,47232
data/7,50,64,mlp,4,1,sum,True,False,True,1350,120,3,49732
data/7,50,64,mlp,4,1,sum,True,False,False,1350,120,3,57232
data/7,50,64,mlp,4,1,sum,False,False,,1350,120,3,47232
data/7,50,64,mlp,4,2,mean,True,False,True,1350,120,3,52232
data/7,50,64,mlp,4,2,mean,True,False,False,1350,120,3,67232
data/7,50,64,mlp,4,2,sum,True,False,True,1350,120,3,52232
data/7,50,64,mlp,4,2,sum,True,False,False,1350,120,3,67232
data/7,50,64,mlp,4,4,mean,True,False,True,1350,120,3,57232
data/7,50,64,mlp,4,4,mean,True,False,False,1350,120,3,87232
data/7,50,64,mlp,4,4,sum,True,False,True,1350,120,3,57232
data/7,50,64,mlp,4,4,sum,True,False,False,1350,120,3,87232
data/8,50,2,transformer,1,1,,,True,,1350,119,3,146
data/8,50,2,transformer,1,2,,,True,,1350,119,3,146
data/8,50,2,transformer,1,1,,,False,,1350,119,3,440
data/8,50,2,transformer,1,2,,,False,,1350,119,3,440
data/8,50,2,transformer,2,1,,,True,,1350,119,3,182
data/8,50,2,transformer,2,2,,,True,,1350,119,3,182
data/8,50,2,transformer,2,1,,,False,,1350,119,3,476
data/8,50,2,transformer,2,2,,,False,,1350,119,3,476
data/8,50,2,transformer,4,1,,,True,,1350,119,3,254
data/8,50,2,transformer,4,2,,,True,,1350,119,3,254
data/8,50,2,transformer,4,1,,,False,,1350,119,3,548
data/8,50,2,transformer,4,2,,,False,,1350,119,3,548
data/8,50,2,mlp,1,1,mean,True,True,True,1350,119,3,2630
data/8,50,2,mlp,1,1,mean,True,True,False,1350,119,3,2630
data/8,50,2,mlp,1,1,mean,False,True,,1350,119,3,130
data/8,50,2,mlp,1,1,sum,True,True,True,1350,119,3,2630
data/8,50,2,mlp,1,1,sum,True,True,False,1350,119,3,2630
data/8,50,2,mlp,1,1,sum,False,True,,1350,119,3,130
data/8,50,2,mlp,1,2,mean,True,True,True,1350,119,3,5130
data/8,50,2,mlp,1,2,mean,True,True,False,1350,119,3,5130
data/8,50,2,mlp,1,2,sum,True,True,True,1350,119,3,5130
data/8,50,2,mlp,1,2,sum,True,True,False,1350,119,3,5130
data/8,50,2,mlp,1,1,mean,True,False,True,1350,119,3,2924
data/8,50,2,mlp,1,1,mean,True,False,False,1350,119,3,2924
data/8,50,2,mlp,1,1,mean,False,False,,1350,119,3,424
data/8,50,2,mlp,1,1,sum,True,False,True,1350,119,3,2924
data/8,50,2,mlp,1,1,sum,True,False,False,1350,119,3,2924
data/8,50,2,mlp,1,1,sum,False,False,,1350,119,3,424
data/8,50,2,mlp,1,2,mean,True,False,True,1350,119,3,5424
data/8,50,2,mlp,1,2,mean,True,False,False,1350,119,3,5424
data/8,50,2,mlp,1,2,sum,True,False,True,1350,119,3,5424
data/8,50,2,mlp,1,2,sum,True,False,False,1350,119,3,5424
data/8,50,2,mlp,2,1,mean,True,True,True,1350,119,3,2650
data/8,50,2,mlp,2,1,mean,True,True,False,1350,119,3,5150
data/8,50,2,mlp,2,1,mean,False,True,,1350,119,3,150
data/8,50,2,mlp,2,1,sum,True,True,True,1350,119,3,2650
data/8,50,2,mlp,2,1,sum,True,True,False,1350,119,3,5150
data/8,50,2,mlp,2,1,sum,False,True,,1350,119,3,150
data/8,50,2,mlp,2,2,mean,True,True,True,1350,119,3,5150
data/8,50,2,mlp,2,2,mean,True,True,False,1350,119,3,10150
data/8,50,2,mlp,2,2,sum,True,True,True,1350,119,3,5150
data/8,50,2,mlp,2,2,sum,True,True,False,1350,119,3,10150
data/8,50,2,mlp,2,1,mean,True,False,True,1350,119,3,2944
data/8,50,2,mlp,2,1,mean,True,False,False,1350,119,3,5444
data/8,50,2,mlp,2,1,mean,False,False,,1350,119,3,444
data/8,50,2,mlp,2,1,sum,True,False,True,1350,119,3,2944
data/8,50,2,mlp,2,1,sum,True,False,False,1350,119,3,5444
data/8,50,2,mlp,2,1,sum,False,False,,1350,119,3,444
data/8,50,2,mlp,2,2,mean,True,False,True,1350,119,3,5444
data/8,50,2,mlp,2,2,mean,True,False,False,1350,119,3,10444
data/8,50,2,mlp,2,2,sum,True,False,True,1350,119,3,5444
data/8,50,2,mlp,2,2,sum,True,False,False,1350,119,3,10444
data/8,50,2,mlp,4,1,mean,True,True,True,1350,119,3,2690
data/8,50,2,mlp,4,1,mean,True,True,False,1350,119,3,10190
data/8,50,2,mlp,4,1,mean,False,True,,1350,119,3,190
data/8,50,2,mlp,4,1,sum,True,True,True,1350,119,3,2690
data/8,50,2,mlp,4,1,sum,True,True,False,1350,119,3,10190
data/8,50,2,mlp,4,1,sum,False,True,,1350,119,3,190
data/8,50,2,mlp,4,2,mean,True,True,True,1350,119,3,5190
data/8,50,2,mlp,4,2,mean,True,True,False,1350,119,3,20190
data/8,50,2,mlp,4,2,sum,True,True,True,1350,119,3,5190
data/8,50,2,mlp,4,2,sum,True,True,False,1350,119,3,20190
data/8,50,2,mlp,4,1,mean,True,False,True,1350,119,3,2984
data/8,50,2,mlp,4,1,mean,True,False,False,1350,119,3,10484
data/8,50,2,mlp,4,1,mean,False,False,,1350,119,3,484
data/8,50,2,mlp,4,1,sum,True,False,True,1350,119,3,2984
data/8,50,2,mlp,4,1,sum,True,False,False,1350,119,3,10484
data/8,50,2,mlp,4,1,sum,False,False,,1350,119,3,484
data/8,50,2,mlp,4,2,mean,True,False,True,1350,119,3,5484
data/8,50,2,mlp,4,2,mean,True,False,False,1350,119,3,20484
data/8,50,2,mlp,4,2,sum,True,False,True,1350,119,3,5484
data/8,50,2,mlp,4,2,sum,True,False,False,1350,119,3,20484
data/8,50,4,transformer,1,1,,,True,,1350,119,3,340
data/8,50,4,transformer,1,2,,,True,,1350,119,3,340
data/8,50,4,transformer,1,4,,,True,,1350,119,3,340
data/8,50,4,transformer,1,1,,,False,,1350,119,3,928
data/8,50,4,transformer,1,2,,,False,,1350,119,3,928
data/8,50,4,transformer,1,4,,,False,,1350,119,3,928
data/8,50,4,transformer,2,1,,,True,,1350,119,3,460
data/8,50,4,transformer,2,2,,,True,,1350,119,3,460
data/8,50,4,transformer,2,4,,,True,,1350,119,3,460
data/8,50,4,transformer,2,1,,,False,,1350,119,3,1048
data/8,50,4,transformer,2,2,,,False,,1350,119,3,1048
data/8,50,4,transformer,2,4,,,False,,1350,119,3,1048
data/8,50,4,transformer,4,1,,,True,,1350,119,3,700
data/8,50,4,transformer,4,2,,,True,,1350,119,3,700
data/8,50,4,transformer,4,4,,,True,,1350,119,3,700
data/8,50,4,transformer,4,1,,,False,,1350,119,3,1288
data/8,50,4,transformer,4,2,,,False,,1350,119,3,1288
data/8,50,4,transformer,4,4,,,False,,1350,119,3,1288
data/8,50,4,mlp,1,1,mean,True,True,True,1350,119,3,2776
data/8,50,4,mlp,1,1,mean,True,True,False,1350,119,3,2776
data/8,50,4,mlp,1,1,mean,False,True,,1350,119,3,276
data/8,50,4,mlp,1,1,sum,True,True,True,1350,119,3,2776
data/8,50,4,mlp,1,1,sum,True,True,False,1350,119,3,2776
data/8,50,4,mlp,1,1,sum,False,True,,1350,119,3,276
data/8,50,4,mlp,1,2,mean,True,True,True,1350,119,3,5276
data/8,50,4,mlp,1,2,mean,True,True,False,1350,119,3,5276
data/8,50,4,mlp,1,2,sum,True,True,True,1350,119,3,5276
data/8,50,4,mlp,1,2,sum,True,True,False,1350,119,3,5276
data/8,50,4,mlp,1,4,mean,True,True,True,1350,119,3,10276
data/8,50,4,mlp,1,4,mean,True,True,False,1350,119,3,10276
data/8,50,4,mlp,1,4,sum,True,True,True,1350,119,3,10276
data/8,50,4,mlp,1,4,sum,True,True,False,1350,119,3,10276
data/8,50,4,mlp,1,1,mean,True,False,True,1350,119,3,3364
data/8,50,4,mlp,1,1,mean,True,False,False,1350,119,3,3364
data/8,50,4,mlp,1,1,mean,False,False,,1350,119,3,864
data/8,50,4,mlp,1,1,sum,True,False,True,1350,119,3,3364
data/8,50,4,mlp,1,1,sum,True,False,False,1350,119,3,3364
data/8,50,4,mlp,1,1,sum,False,False,,1350,119,3,864
data/8,50,4,mlp,1,2,mean,True,False,True,1350,119,3,5864
data/8,50,4,mlp,1,2,mean,True,False,False,1350,119,3,5864
data/8,50,4,mlp,1,2,sum,True,False,True,1350,119,3,5864
data/8,50,4,mlp,1,2,sum,True,False,False,1350,119,3,5864
data/8,50,4,mlp,1,4,mean,True,False,True,1350,119,3,10864
data/8,50,4,mlp,1,4,mean,True,False,False,1350,119,3,10864
data/8,50,4,mlp,1,4,sum,True,False,True,1350,119,3,10864
data/8,50,4,mlp,1,4,sum,True,False,False,1350,119,3,10864
data/8,50,4,mlp,2,1,mean,True,True,True,1350,119,3,2832
data/8,50,4,mlp,2,1,mean,True,True,False,1350,119,3,5332
data/8,50,4,mlp,2,1,mean,False,True,,1350,119,3,332
data/8,50,4,mlp,2,1,sum,True,True,True,1350,119,3,2832
data/8,50,4,mlp,2,1,sum,True,True,False,1350,119,3,5332
data/8,50,4,mlp,2,1,sum,False,True,,1350,119,3,332
data/8,50,4,mlp,2,2,mean,True,True,True,1350,119,3,5332
data/8,50,4,mlp,2,2,mean,True,True,False,1350,119,3,10332
data/8,50,4,mlp,2,2,sum,True,True,True,1350,119,3,5332
data/8,50,4,mlp,2,2,sum,True,True,False,1350,119,3,10332
data/8,50,4,mlp,2,4,mean,True,True,True,1350,119,3,10332
data/8,50,4,mlp,2,4,mean,True,True,False,1350,119,3,20332
data/8,50,4,mlp,2,4,sum,True,True,True,1350,119,3,10332
data/8,50,4,mlp,2,4,sum,True,True,False,1350,119,3,20332
data/8,50,4,mlp,2,1,mean,True,False,True,1350,119,3,3420
data/8,50,4,mlp,2,1,mean,True,False,False,1350,119,3,5920
data/8,50,4,mlp,2,1,mean,False,False,,1350,119,3,920
data/8,50,4,mlp,2,1,sum,True,False,True,1350,119,3,3420
data/8,50,4,mlp,2,1,sum,True,False,False,1350,119,3,5920
data/8,50,4,mlp,2,1,sum,False,False,,1350,119,3,920
data/8,50,4,mlp,2,2,mean,True,False,True,1350,119,3,5920
data/8,50,4,mlp,2,2,mean,True,False,False,1350,119,3,10920
data/8,50,4,mlp,2,2,sum,True,False,True,1350,119,3,5920
data/8,50,4,mlp,2,2,sum,True,False,False,1350,119,3,10920
data/8,50,4,mlp,2,4,mean,True,False,True,1350,119,3,10920
data/8,50,4,mlp,2,4,mean,True,False,False,1350,119,3,20920
data/8,50,4,mlp,2,4,sum,True,False,True,1350,119,3,10920
data/8,50,4,mlp,2,4,sum,True,False,False,1350,119,3,20920
data/8,50,4,mlp,4,1,mean,True,True,True,1350,119,3,2944
data/8,50,4,mlp,4,1,mean,True,True,False,1350,119,3,10444
data/8,50,4,mlp,4,1,mean,False,True,,1350,119,3,444
data/8,50,4,mlp,4,1,sum,True,True,True,1350,119,3,2944
data/8,50,4,mlp,4,1,sum,True,True,False,1350,119,3,10444
data/8,50,4,mlp,4,1,sum,False,True,,1350,119,3,444
data/8,50,4,mlp,4,2,mean,True,True,True,1350,119,3,5444
data/8,50,4,mlp,4,2,mean,True,True,False,1350,119,3,20444
data/8,50,4,mlp,4,2,sum,True,True,True,1350,119,3,5444
data/8,50,4,mlp,4,2,sum,True,True,False,1350,119,3,20444
data/8,50,4,mlp,4,4,mean,True,True,True,1350,119,3,10444
data/8,50,4,mlp,4,4,mean,True,True,False,1350,119,3,40444
data/8,50,4,mlp,4,4,sum,True,True,True,1350,119,3,10444
data/8,50,4,mlp,4,4,sum,True,True,False,1350,119,3,40444
data/8,50,4,mlp,4,1,mean,True,False,True,1350,119,3,3532
data/8,50,4,mlp,4,1,mean,True,False,False,1350,119,3,11032
data/8,50,4,mlp,4,1,mean,False,False,,1350,119,3,1032
data/8,50,4,mlp,4,1,sum,True,False,True,1350,119,3,3532
data/8,50,4,mlp,4,1,sum,True,False,False,1350,119,3,11032
data/8,50,4,mlp,4,1,sum,False,False,,1350,119,3,1032
data/8,50,4,mlp,4,2,mean,True,False,True,1350,119,3,6032
data/8,50,4,mlp,4,2,mean,True,False,False,1350,119,3,21032
data/8,50,4,mlp,4,2,sum,True,False,True,1350,119,3,6032
data/8,50,4,mlp,4,2,sum,True,False,False,1350,119,3,21032
data/8,50,4,mlp,4,4,mean,True,False,True,1350,119,3,11032
data/8,50,4,mlp,4,4,mean,True,False,False,1350,119,3,41032
data/8,50,4,mlp,4,4,sum,True,False,True,1350,119,3,11032
data/8,50,4,mlp,4,4,sum,True,False,False,1350,119,3,41032
data/8,50,16,transformer,1,1,,,True,,1350,119,3,2512
data/8,50,16,transformer,1,2,,,True,,1350,119,3,2512
data/8,50,16,transformer,1,4,,,True,,1350,119,3,2512
data/8,50,16,transformer,1,1,,,False,,1350,119,3,4864
data/8,50,16,transformer,1,2,,,False,,1350,119,3,4864
data/8,50,16,transformer,1,4,,,False,,1350,119,3,4864
data/8,50,16,transformer,2,1,,,True,,1350,119,3,4144
data/8,50,16,transformer,2,2,,,True,,1350,119,3,4144
data/8,50,16,transformer,2,4,,,True,,1350,119,3,4144
data/8,50,16,transformer,2,1,,,False,,1350,119,3,6496
data/8,50,16,transformer,2,2,,,False,,1350,119,3,6496
data/8,50,16,transformer,2,4,,,False,,1350,119,3,6496
data/8,50,16,transformer,4,1,,,True,,1350,119,3,7408
data/8,50,16,transformer,4,2,,,True,,1350,119,3,7408
data/8,50,16,transformer,4,4,,,True,,1350,119,3,7408
data/8,50,16,transformer,4,1,,,False,,1350,119,3,9760
data/8,50,16,transformer,4,2,,,False,,1350,119,3,9760
data/8,50,16,transformer,4,4,,,False,,1350,119,3,9760
data/8,50,16,mlp,1,1,mean,True,True,True,1350,119,3,3988
data/8,50,16,mlp,1,1,mean,True,True,False,1350,119,3,3988
data/8,50,16,mlp,1,1,mean,False,True,,1350,119,3,1488
data/8,50,16,mlp,1,1,sum,True,True,True,1350,119,3,3988
data/8,50,16,mlp,1,1,sum,True,True,False,1350,119,3,3988
data/8,50,16,mlp,1,1,sum,False,True,,1350,119,3,1488
data/8,50,16,mlp,1,2,mean,True,True,True,1350,119,3,6488
data/8,50,16,mlp,1,2,mean,True,True,False,1350,119,3,6488
data/8,50,16,mlp,1,2,sum,True,True,True,1350,119,3,6488
data/8,50,16,mlp,1,2,sum,True,True,False,1350,119,3,6488
data/8,50,16,mlp,1,4,mean,True,True,True,1350,119,3,11488
data/8,50,16,mlp,1,4,mean,True,True,False,1350,119,3,11488
data/8,50,16,mlp,1,4,sum,True,True,True,1350,119,3,11488
data/8,50,16,mlp,1,4,sum,True,True,False,1350,119,3,11488
data/8,50,16,mlp,1,1,mean,True,False,True,1350,119,3,6340
data/8,50,16,mlp,1,1,mean,True,False,False,1350,119,3,6340
data/8,50,16,mlp,1,1,mean,False,False,,1350,119,3,3840
data/8,50,16,mlp,1,1,sum,True,False,True,1350,119,3,6340
data/8,50,16,mlp,1,1,sum,True,False,False,1350,119,3,6340
data/8,50,16,mlp,1,1,sum,False,False,,1350,119,3,3840
data/8,50,16,mlp,1,2,mean,True,False,True,1350,119,3,8840
data/8,50,16,mlp,1,2,mean,True,False,False,1350,119,3,8840
data/8,50,16,mlp,1,2,sum,True,False,True,1350,119,3,8840
data/8,50,16,mlp,1,2,sum,True,False,False,1350,119,3,8840
data/8,50,16,mlp,1,4,mean,True,False,True,1350,119,3,13840
data/8,50,16,mlp,1,4,mean,True,False,False,1350,119,3,13840
data/8,50,16,mlp,1,4,sum,True,False,True,1350,119,3,13840
data/8,50,16,mlp,1,4,sum,True,False,False,1350,119,3,13840
data/8,50,16,mlp,2,1,mean,True,True,True,1350,119,3,4596
data/8,50,16,mlp,2,1,mean,True,True,False,1350,119,3,7096
data/8,50,16,mlp,2,1,mean,False,True,,1350,119,3,2096
data/8,50,16,mlp,2,1,sum,True,True,True,1350,119,3,4596
data/8,50,16,mlp,2,1,sum,True,True,False,1350,119,3,7096
data/8,50,16,mlp,2,1,sum,False,True,,1350,119,3,2096
data/8,50,16,mlp,2,2,mean,True,True,True,1350,119,3,7096
data/8,50,16,mlp,2,2,mean,True,True,False,1350,119,3,12096
data/8,50,16,mlp,2,2,sum,True,True,True,1350,119,3,7096
data/8,50,16,mlp,2,2,sum,True,True,False,1350,119,3,12096
data/8,50,16,mlp,2,4,mean,True,True,True,1350,119,3,12096
data/8,50,16,mlp,2,4,mean,True,True,False,1350,119,3,22096
data/8,50,16,mlp,2,4,sum,True,True,True,1350,119,3,12096
data/8,50,16,mlp,2,4,sum,True,True,False,1350,119,3,22096
data/8,50,16,mlp,2,1,mean,True,False,True,1350,119,3,6948
data/8,50,16,mlp,2,1,mean,True,False,False,1350,119,3,9448
data/8,50,16,mlp,2,1,mean,False,False,,1350,119,3,4448
data/8,50,16,mlp,2,1,sum,True,False,True,1350,119,3,6948
data/8,50,16,mlp,2,1,sum,True,False,False,1350,119,3,9448
data/8,50,16,mlp,2,1,sum,False,False,,1350,119,3,4448
data/8,50,16,mlp,2,2,mean,True,False,True,1350,119,3,9448
data/8,50,16,mlp,2,2,mean,True,False,False,1350,119,3,14448
data/8,50,16,mlp,2,2,sum,True,False,True,1350,119,3,9448
data/8,50,16,mlp,2,2,sum,True,False,False,1350,119,3,14448
data/8,50,16,mlp,2,4,mean,True,False,True,1350,119,3,14448
data/8,50,16,mlp,2,4,mean,True,False,False,1350,119,3,24448
data/8,50,16,mlp,2,4,sum,True,False,True,1350,119,3,14448
data/8,50,16,mlp,2,4,sum,True,False,False,1350,119,3,24448
data/8,50,16,mlp,4,1,mean,True,True,True,1350,119,3,5812
data/8,50,16,mlp,4,1,mean,True,True,False,1350,119,3,13312
data/8,50,16,mlp,4,1,mean,False,True,,1350,119,3,3312
data/8,50,16,mlp,4,1,sum,True,True,True,1350,119,3,5812
data/8,50,16,mlp,4,1,sum,True,True,False,1350,119,3,13312
data/8,50,16,mlp,4,1,sum,False,True,,1350,119,3,3312
data/8,50,16,mlp,4,2,mean,True,True,True,1350,119,3,8312
data/8,50,16,mlp,4,2,mean,True,True,False,1350,119,3,23312
data/8,50,16,mlp,4,2,sum,True,True,True,1350,119,3,8312
data/8,50,16,mlp,4,2,sum,True,True,False,1350,119,3,23312
data/8,50,16,mlp,4,4,mean,True,True,True,1350,119,3,13312
data/8,50,16,mlp,4,4,mean,True,True,False,1350,119,3,43312
data/8,50,16,mlp,4,4,sum,True,True,True,1350,119,3,13312
data/8,50,16,mlp,4,4,sum,True,True,False,1350,119,3,43312
data/8,50,16,mlp,4,1,mean,True,False,True,1350,119,3,8164
